id,url,title_korean,title_japanese,title_english,format,status,year,quarter,start_date,end_date,total_episodes,duration,genres,tags,synopsis,num_characters,main_characters,director,studio,original_work,error
112,https://anilife.app/content/112?tab=info,에덴즈 제로1기,EDENS ZERO,EDENS ZERO,,,,,,,,,액션|모험|코미디|판타지|SF,우주|시간 조작|마법|로봇|앙상블 캐스트|소년 만화|기억 조작|인공 지능|남성 주인공|변신|시간 건너뛰기|인간 애완동물|가상 세계|속박|병렬 우주|주로 청소년 캐스트|누드|주로 어른 캐스트|촉수|CGI|검술|여성 하렘,"친구를 많이 사귀고 싶은 소년 시키, 인기 크리에이터를 꿈꾸는 소녀 레베카. 두 사람이 만난 순간, 우주는 무한한 모험의 무대가 되었다. 이제 남은 일은 직접 걸어가 보는 것뿐.",6,블루가든 레베카(코마츠 미카코)|그란벨 시키(테라시마 타쿠토쿠)|그란벨 시키(코사카이 유리에)|코우게츠 호무라(아오키 시키)|슈타이너 와이즈(테즈카 히로미치),스즈키 유우지,"J.C. 스태프, A.C.G.T., 매직 캡슐, 코단샤, 닛폰 텔레비전 네트워크, NTV 뮤직",마시마 히로,
135,https://anilife.app/content/135?tab=info,탐정은 이미 죽었다 1기,探偵はもう、死んでいる。,"Tantei wa mou, Shindeiru.",,,,,,,,,코미디|드라마|미스터리|로맨스|초자연,탐정|남성 주인공|비극|비시간 순서|이성애|신체 교환|범죄|다중 인격|테러리즘|여성 주인공|슈퍼 파워|인공 지능|기억상실|여성 하렘|외계인|도시 판타지|총|사랑의 삼각형|경찰|버츄얼 유튜버|아이돌|연령 차이|슈퍼 로봇|로봇|감옥,"너, 내 조수가 돼라.사건에 휘말리는 체질의 소년 키미즈카 키미히코는 상공 1만 미터 위를 나는 비행기 안에서자신이 탐정이라고 하는 천사같이 아름다운 소녀 시에스타의 조수가 되었다. 두 사람은 세계의 적과 싸우기 위해 3년에 걸쳐 세상 이곳저곳을 돌아다니고 눈앞이 아찔해지는모험극을 펼친 끝에...죽음으로써 헤어졌다.격동의 나날들로부터 1년.고등학교 3학년이 된 키미즈카는 일상이라는 이름의 평화로우면서 안락한 나날들 속에서극히 평범한 고등학생 생활을 보내고 있었다.그런 키미즈카에게 한 명의 의뢰인이 찾아왔다. '네가 그 명탐정이야?'동급생 소녀인 나츠나기 나기사와의 만남을 계기로,과거와 현재를 잇는 장대한 이야기가 다시 한번 시작되려 하고 있었다.",6,키미즈카 키미히코(나가이 아라타)|시에스타(미야시타 사키)|나츠나기 나기사(타케타치 아야나)|사이카와 유이(타카오 카노온)|앤더슨 아리사카 샬롯(하쿠사 사호),쿠리하라 마나부,"ENGI, 퍼니메이션, 카도카와, AT-X, 카도카와 미디어 하우스, INCS 투엔터",,
131,https://anilife.app/content/131?tab=info,현실주의 용사의 왕국 재건기,現実主義勇者の王国再建記,Genjitsu Shugi Yuusha no Oukoku Saikenki,,,,,,,,,액션|모험|판타지|로맨스,정치|왕국 경영|이세계|경제|남성 주인공|전쟁|여성 하렘|왕실 업무|마법|음식|엘프|고전 문학|갈색 피부|인간화|코스프레|앙상블 캐스트|고양이귀 인간|입양|인공 지능,"홀로 남은 가족인 할아버지를 떠나보낸 소마 카즈야는어느 날, 갑자기 이세계에 용사로서 소환되었다.소환된 곳은 마치 중세 유럽 같은 엘프리덴 왕국이었다.용사는커녕 극히 평범한 청년인 소마였지만,타고난 합리적인 사고방식과 현대 지식으로 여러가지 새로운 정책들을 펼쳤고,기울어가고 있던 왕국의 재정 정치 체제를 바로 세워나갔다.이런 소마와 행동을 함께하는 사람들은, 엘프리덴 왕국의 공주인 리시아, 왕국 제일의 무력을 자랑하는 다크 엘프 아이샤,영리한 두뇌를 가진 하쿠야, 대식가 폰초, 가희 주나 그리고 동물과의 의사소통이 가능한 토모에 등.재능있고 개성적인 사람들이 모였다.현대 지식으로 궁지에 몰린 왕국을 다시 살리는 이세계 내정 판타지.현실주의 용사의 왕국 재건기 드디어 개막!",6,소우마 카즈야(코바야시 유스케)|우드가드 아이샤(나가세가와 이쿠미)|엘프리덴 리시아(미나세 이노리)|내레이터(하야미 쇼)|권민 하쿠야(오키츠 카즈키),와타베 타카시,"J.C. 스태프, 매직 캡슐, 킹 레코드, 클락웍스, 와우맥스",,
113,https://anilife.app/content/113?tab=info,86 -에이티식스-,86－エイティシックス－,86: Eighty Six,,,,,,,,,액션|드라마|메카|SF,전쟁|군사|비극|디스토피아|생존|정치|포스트 아포칼립틱|여성 주인공|기억 조작|계급 투쟁|대리 전투|음모|남성 주인공|로봇|총|리얼 로봇|주로 청소년 캐스트|비시간 순서|CGI|유령|인공 지능|강령술|잃어버린 문명|쿠데레|시점,"기아데 제국에서 개발한 완전 자동화 무인 전투 병기 '레기온'의 공격에 대응하기 위해그 이웃 나라인 산마그놀리아 공화국이 개발한 무인 전투 병기 '저거노트'.하지만, 무인이라는 건 이름뿐이었고 실제로는 사람으로 인정받지 못하는 사람들에이티식스가 탑승해 도구처럼 다뤄지고 있었다. 에이티식스들로 편성된 부대 '스피어헤드'의 대장인 소년 신은그저 죽음을 기다리는 것과도 같은 절망적인 전장 속에서 어떤 목적을 위해 싸움을 계속하고 있었다.거기에 공화국 엘리트 군인인 레나가 새로운 지휘관제관 '핸들러'로서 부임했다.그녀는 에이티식스들의 희생으로 성립되는 공화국 체제를 혐오하고 있었으며,'인간형 돼지'로 불리며 업신여김을 당하는 그들을 인간으로서 마주 보고자 하였다.죽음과 이웃한 최전선에서 싸움을 계속하는 에이티식스 소년과 장래를 촉망받는 재능있는 엘리트 소녀.결코 서로 마주할 일 없었을 터인 두 사람이, 격렬한 싸움 속에서 미래를 바라본다.",6,노우젠 신에이(치바 쇼야)|노우젠 신에이(하쿠 아스나)|밀리제 블라디레나(나가세가와 이쿠미)|슈가 라이덴(야마시타 세이이치로)|쿠쿠미라 쿠레나(스즈시로 사유미),이시이 토시마사,"A-1 픽처스, 애니플렉스, 카도카와, 반다이 스피리츠",,
126,https://anilife.app/content/126?tab=info,"괴롭히지 말아요, 나가토로 양 1기",イジらないで、長瀞さん,"Ijiranaide, Nagatoro-san",,,,,,,,,코미디|로맨스|일상,때림 개그|남성 주인공|왕따|학교|에피소딕|이성애|츤데레|주로 청소년 캐스트|갈색 피부|귀아래|학교 클럽|드로잉|소년 만화|주로 여성 캐스트|얀데레|마이 톰보이|동물귀 인간|고양이귀 인간,"후배 여자애 때문에 울어 버렸어......!!'어느 날 방과 후 가끔 들르는 도서실에서 슈퍼 '사디스트' 후배에게 찍혔다!선배를 괴롭히고 비난하면서 즐거워하는 그녀의 이름은 '나가토로 양'!밉지만 사랑스럽고. 괴롭지만 곁에 있고 싶다.당신의 내면에서 뭔가가 깨어나는, '사디스트 부끄럼 소녀' 이야기.",6,나가토로 하야세(우에사카 스미레)|하치오지 나오토(야마시타 다이키)|가모우(코마츠 미카코)|요시(스즈키 아이나)|사쿠라(이자와 시오리),하나이 히로카즈,"텔레콤 애니메이션 필름, 킹 레코드",나나시,
134,https://anilife.app/content/134?tab=info,겟타로보 아크,ゲッターロボ アーク,Getter Robo Arc,,,,,,,,,액션|메카|SF,슈퍼 로봇|공룡|앙상블 캐스트|시간 조작|외계인|포스트 아포칼립틱|주로 어른 캐스트|주로 남성 캐스트|소년 만화,"""沸騰せよ! 熱き魂""",6,진 하야토(우치다 나오야)|나가레 타쿠마(우치다 유마)|카무이 쇼우(코우노 토모마로)|야마기시 바쿠(스네이시 카즈히로)|나가레 료마(이시카와 히데오),카와고에 준,"비 미디어, 란티스, 스튜디오 A-CAT","나가이 고, 이시카와 겐",
138,https://anilife.app/content/138?tab=info,야미시바이 9기,闇芝居 9,Yami Shibai 9,,,,,,,,,공포|초자연,유령|요괴|에피소딕,등록된 줄거리가 없습니다.,1,카미시바이야(츠다 칸지),,ILCA,,
137,https://anilife.app/content/137?tab=info,아이돌리쉬 세븐 Third BEAT!,アイドリッシュセブン Second BEAT!,IDOLiSH7: Second BEAT!,,,,,,,,,코미디|드라마|음악,아이돌|앙상블 캐스트|주로 어른 캐스트|찾은 가족|주로 남성 캐스트|남성 주인공|댄싱|쌍둥이|연기|비극|CGI|귀여운 소년들의 귀여운 일상|LGBTQ+ 주제|치비|오타쿠 문화,"데뷔 1주년을 맞이해 기념 라이브 투어 개최를 결정한 IDOLiSH7.선배이자 좋은 라이벌인 TRIGGER, Re:vale도 멋지게 활약하며 주목을 모으고 있었다.그런 세 그룹의 인기가 높아지는 한편, 연예계의 '노이즈'가 그들에게 다가온다.소문, 적의, 억측, 제안받은 거래.꿈과 동경만으로는 살아남을 수 없는 화려한 세계의 뒷면.많은 사람의 의도가 얽혀드는 와중에 아이돌 업계를 뒤흔드는 '새로운 세력'도 조용히 움직이기 시작하는데.",6,이즈미 미츠키(요나가 유우키)|요츠바 타마키(KENN)|니카이도우 야마토(시라이 유스케)|이즈미 이오리(마스다 토시키)|나나세 리쿠(오노 켄쇼),베쇼 모토히토,트로이카,,
136,https://anilife.app/content/136?tab=info,사신 도련님과 검은 메이드 1기,死神坊ちゃんと黒メイド,Shinigami Bocchan to Kuro Maid,,,,,,,,,코미디|드라마|로맨스|초자연,전체 CGI|메이드|소년 만화|이성애|마법|마녀|쿠데레|집사|누드|뮤지컬,"닿고 싶지만 닿을 수 없다. 세상에서 가장 애달픈 사랑.어렸을 적에 마녀가 닿은 대상의 생명을 빼앗는 저주를 걸어버린 귀족 도련님.저주 때문에 주변 사람들이 자신을 피하게 되어,그는 숲속 깊은 곳에 있는 커다란 저택에서 고독한 일상을 보내고 있었다.그런 그의 시중을 드는 메이드가 '앨리스'. 하지만 그 엘리스의 존재가 도련님에게 있어서 가장 큰 고민거리였다. 왜냐하면 앨리스는 하루가 멀다 하고 매일같이 성희롱을 해대니까...!언제나 아슬아슬한 거리감으로 자신을 유혹해오는 앨리스와, 그녀를 사랑하지만 그녀의 손을 잡을 수조차 없는 도련님.두 사람의 순수한 사랑은 과연 결실을 맺을 것인가.",6,보짱(하나에 나츠키)|렌드롯 앨리스(마노 아유미)|비올라(미나세 이노리)|롭(오오츠카 호쇼)|덜레스(히카사 요우코),야마카와 요시키,"J.C. 스태프, 반다이 스피리츠, 쇼가쿠칸 슈에이샤 프로덕션, 쇼가쿠칸 음악 & 디지털 엔터테인먼트, NBC유니버설 엔터테인먼트 재팬, 요미우리 TV 엔터프라이즈, 쇼가쿠칸, BS11",이노우에,
139,https://anilife.app/content/139?tab=info,우라미치 선생님,うらみちお兄さん,Uramichi Oniisan,,,,,,,,,코미디|일상,일|풍자|남성 주인공|주로 어른 캐스트|연기|에피소딕|앙상블 캐스트|메타|조세이|주로 남성 캐스트|뮤지컬,"착한 어린이들~! 뒷면을 알면 앞면이 보여, 그게 인생이야~!교육 프로그램 「마망과 투게더」의 체조 오빠, 오모타 우라미치(31). 상쾌하지만 정서 불안정인 우라미치 오빠에게서 엿보이는 어른의 어둠에, 착한 어린이들은 겁먹기 마련...!?어른이 된 착한 어린이들에게 보내는, 슬픔의 인생찬가!",6,오모타 우라미치(카미야 히로시)|다가 이케테루(미야노 마모루)|타다노 우타노(미즈키 나나)|우사하라 토비키치(스기타 토모카즈)|쿠마타니 미츠오(나카무라 유이치),나가야마 노부요시,"스튜디오 블랑, 킹 레코드, 크런치롤, 비트 그루브 프로모션",히사세 다케,
140,https://anilife.app/content/140?tab=info,만난 지 5초 만에 배틀,出会って5秒でバトル,Deatte 5-byou de Battle,,,,,,,,,액션|드라마|초자연,죽음의 게임|슈퍼 파워|배틀 로얄|남성 주인공|이성애|CGI|음모|마법|츤데레|여성 하렘|고어|도시|누드|메이드|청년|시간 조작,"일찍이 없었던 신세대 능력 배틀, 개막!그것은 언제나와 같은 아침에 시작됐다.게임과 별사탕을 몹시 좋아하는 고등학생 시로야나기 아키라는미온이라는 수수께끼의 여성에 의해 어느 날 갑자기 싸움에 휘말리게 된다.자리에 모인 사람들에게'당신에겐 더 이상 호적이 없다''실험 모니터 요원이 돼줘야겠다'그리고 '능력을 부여했다'라고 말하는 미온.아키라는 자신에게 부여된 능력을 사용해 게임에서 승리해 조직을 없애버리기로 결심하지만...누구도 예상하지 못하는 능력과 뛰어난 두뇌를 무기로 싸우는새로운 시대의 두뇌파 능력 배틀이 시작된다!!",6,시로야나기 아키라(무라세 아유무)|아마가케 유우리(아이미)|카시이 린(고행 토아)|쿠마기리 신(나카무라 유이치)|양(키토 아카리),아라이 노부히로,"SynergySP, 포니 캐년, 반다이 스피리츠, 쇼가쿠칸 슈에이샤 프로덕션, 도쿄 MX, BS11, 베가 엔터테인먼트, Bushiroad, Fields, Kansai TV",,
144,https://anilife.app/content/144?tab=info,나이트 헤드 2041,NIGHT HEAD 2041,NIGHT HEAD 2041,,,,,,,,,드라마|미스터리|심리|SF|초자연,슈퍼 파워|CGI|전체 CGI|경찰|범죄|사이버펑크|도망자|도시 판타지|컬트|종교|불량배,"어느 숲속. 두 명의 사내가 눈을 떴다. 초능력을 가지고 있는 탓에 사회에서 소외되어 15년간 초능력 연구소에 격리되어 자라온 형제, 키리하라 나오토와키리하라 나오야. 그들이 마주한 바깥세상은 정신 에너지의 존재는 완전히 부정되고, 초능력은 물론 초상 현상을 다룬서적이나 영상 등의 제작물마저 단속당하는 2041년의 도쿄였다.그렇게 물리주의를 내건 국가의 안녕을 위해 위험 사상을 단속하는 국가 보안 본부.그곳의 정예 특수부대에는 두 남자가 있었다. 쿠로키 타쿠야와 쿠로키 유야 형제는 초상 현상을 가짜라고 믿으며사상 범죄자들을 쫓는 일상에 의문을 가지지 않았지만,어느 날 작전 진행 중 수수께끼의 소녀 후타미 쇼코와 만나게 된다.'결계는 깨졌다'타쿠아, 유야는 쇼코의 그 말에 이끌리기라도 한 것처럼있을 곳을 찾아 방황하는 나오토, 나오야와 해후하게 되는데.쫓는 자와 쫓기는 자.운명에 농락당하는 두 형제의 이야기가 지금 시작된다.",6,쿠로키 유야(오노 켄쇼)|쿠로키 타쿠야(사쿠라이 타카히로)|키리하라 나오토(오노 다이스케)|키리하라 나오야(시마자키 노부나가)|소네자키 미치오(오키츠 카즈키),히라카와 타카미츠,"Shirogumi, 후지 TV, Slow Curve",,
101,https://anilife.app/content/101?tab=info,원피스,ONE PIECE,ONE PIECE,,,,,,,,,액션|모험|코미디|드라마|판타지,해적|여행|앙상블 캐스트|소년 만화|슈퍼 파워|찾은 가족|남성 주인공|때림 개그|비극|음모|선박|시간 건너뛰기|노예 제도|정치|범죄|도망자|전쟁|디스토피아|신들|잃어버린 문명|검술|음식|의학|감옥|사무라이|변신|괴물 소년|사이보그|로봇|변신|인공 지능|주로 어른 캐스트|동물|안티 히어로|성장기|총|사막|스켈레톤|기차|시대착오성|결혼|포스트 아포칼립틱|인간화|용|간첩|요정|괴물 소녀|철학|마약|무성애|암살자|클론|여성 주인공|쿠데레|입양|성별 변환|닌자|복수|천사|인어|배틀 로얄|CGI|시간 조작|뮤지컬|LGBTQ+ 주제|여성 하렘|신체 교환|좀비|짝사랑|무채색|연기,"부-명성-힘⋯. 한때 이 세상의 모든 것을 손에 넣은 사나이. 「해적왕 골드 로저」그가 죽음을 앞두고 남긴 한마디는⋯ 전세계 사람들을 바다로 향하게 만들었다.""내 보물 말이냐? 원한다면 주도록 하지. 잘 찾아봐. 이 세상의 모든 것을 거기에 두고 왔으니까.""세상은 대해적시대를 맞는다.",6,몽키 D. 루피(타나카 마유미)|니코 로빈(야마구치 유리코)|롤로노아 조로(나카이 카즈야)|롤로노아 조로(우라와 메구미)|프랑키(야오 이치키),,"토에이 애니메이션, TAP, 매직 버스, 무시 프로덕션, 스튜디오 거츠, 아사히 프로덕션, 퍼니메이션, 후지 TV, 4키즈 엔터테인먼트, 아사츠 DK, 에이벡스 픽처스",오다 에이치로,
